7587
8182
7855
8712
8401
7512
7854
8032
6598
6601
7871
5186
6908
7381
6763
6261
5772
4769
5512
6445
4243
4995
4585
3496
5094
3520
4401
2947
3222
3746
3870
6807
6691
5620
6670
7167
6082
6026
5774
6976
5012
3150
5748
4370
3743
3848
3531
3905
3927
3384
3622
3374
2941
3380
3521
2629
2728
2972
2320
3345
4597
5098
5356
3894
3917
3744
4473
2952
3075
3402
2989
2943
2414
3468
3110
2467
3293
4890
